name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
19122,2023-04-27T10:00:00,10.9,10.9,7.9,81.95,0,0,,0,0,11.2,5.1,52,1023.1,100,16,116,0.4,1,10,Overcast,cloudy,"KVAY,E8199,KPHL,KLOM,KPNE,KDYL"
19122,2023-04-27T11:00:00,11.8,11.8,8.1,78.23,0,0,,0,0,13,6.1,67,1023,100,16,214,0.8,2,10,Overcast,cloudy,"KVAY,KTTN,E8199,KPHL,KLOM,KPNE,KDYL"
19122,2023-04-27T12:00:00,12.6,12.6,8.4,75.89,0,0,,0,0,13,7.3,84,1023,99.4,16,174,0.6,2,10,Overcast,cloudy,"KVAY,E8199,KPHL,KLOM,KPNE,KDYL"
19122,2023-04-27T13:00:00,13,13,8.8,75.89,0,0,,0,0,13,10.5,108,1022.9,100,16,153,0.6,2,10,Overcast,cloudy,"KVAY,E8199,KPHL,KLOM,KPNE,KDYL"
19122,2023-04-27T14:00:00,13.5,13.5,8.6,72.45,0,0,,0,0,14.8,11,106,1022.6,99.4,16,148,0.5,1,10,Overcast,cloudy,"KVAY,KTTN,E8199,KPHL,KLOM,KPNE,KDYL"
19122,2023-04-27T15:00:00,14.1,14.1,8.5,68.84,0,0,,0,0,14.8,14.4,118,1022.4,99.4,16,252,0.9,3,10,Overcast,cloudy,"KVAY,KTTN,E8199,KPHL,KLOM,KPNE,KDYL"
19122,2023-04-27T16:00:00,14.5,14.5,8,64.97,0,0,,0,0,14.8,11.3,104,1021.8,99,16,410,1.5,4,10,Overcast,cloudy,"KVAY,KTTN,E8199,KPHL,KLOM,KPNE,KDYL"
19122,2023-04-27T17:00:00,15.1,15.1,8.5,64.38,0,0,,0,0,16.6,10.2,96,1021.6,55.8,16,437,1.6,4,10,Partially cloudy,partly-cloudy-day,"KVAY,E8199,KPHL,KLOM,KPNE,KDYL"
19122,2023-04-27T18:00:00,15,15,8.4,64.52,0,0,,0,0,18.4,14.2,99,1021.3,49.6,16,198,0.7,2,10,Partially cloudy,partly-cloudy-day,"KVAY,KTTN,E8199,KPHL,KLOM,KPNE,KDYL"
19122,2023-04-27T19:00:00,14,14,7.9,66.67,0,0,,0,0,18.4,15.2,122,1021.1,26.4,16,125,0.5,1,10,Partially cloudy,partly-cloudy-day,"KVAY,KTTN,E8199,KPHL,KLOM,KPNE,KDYL"
19122,2023-04-27T20:00:00,12.6,12.6,7.4,70.67,0,0,,0,0,20.5,12.7,108,1021,28.7,16,19,0.1,0,10,Partially cloudy,partly-cloudy-night,"KVAY,KTTN,E8199,KPHL,KLOM,KPNE,KDYL"
19122,2023-04-27T21:00:00,12.8,12.8,8.9,77.16,0,0,,0,0,20.5,13,90,1021,69,16.2,0,,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-27T22:00:00,12.3,12.3,8.9,79.73,0,0,,0,0,20.5,11.2,90,1021,75,16.2,0,,0,10,Partially cloudy,partly-cloudy-night,
19122,2023-04-27T23:00:00,11.7,11.7,8.9,82.95,0,0,,0,0,18.4,11.2,90,1021,79,16.2,0,,0,10,Partially cloudy,partly-cloudy-night,
